,name,code,year,sector,x1,x2,x3,x4,x5,om,ga,gs,ge,croe,cpb,bankrupt
2655,(주)파수,150900,2016,1,0.35797228732272807,-0.12540140473926226,-0.2442758587573643,2.0130371472788493,0.5602187509364271,-0.4360365631265427,-0.0680709640555032,-0.15199272448667622,0.11235955056179775,-64.75,1.2802171899298878,0
2656,(주)파수,150900,2017,1,0.10619366783754461,-0.09758757195450701,0.007887677435188218,1.598169369130794,0.7039273822219518,0.011205243089550952,0.08698487104796417,0.36582078609947943,-0.15824915824915825,65.43,-0.6843465980872354,0
2657,(주)파수,150900,2018,1,0.3239049323931237,-0.10798190912864224,0.022028512849759135,1.263164853691404,0.701530995828837,0.03140062660201226,0.10466715782187909,0.10090652936391346,-0.188,0.8900000000000006,-1.6075717258374211,0
2658,(주)파수,150900,2019,1,0.08780501496796211,-0.2169618107087351,-0.09171676451733898,1.1496030341968206,0.7480137988389399,-0.12261373340933135,0.028628033061480578,0.09678398699046717,-0.0049261083743842365,-29.549999999999997,0.6945684268226573,0
2659,우리이앤엘(주),153490,2014,2,0.1359765836370469,0.08867104460716291,-0.0054482779062939865,0.5326163072185385,0.8582384335270955,-0.0063482101167425505,-0.13973577951530525,-0.22882741850660293,-0.49333333333333335,3.669999999999999,-0.6796358049067475,0
2660,우리이앤엘(주),153490,2015,2,0.13555157668109466,0.07457262711772948,-0.015007391567655532,0.45921909005634814,0.9670008313998764,-0.015519522921123158,-0.14836582320941819,-0.040440366180545535,-0.05263157894736842,-0.46999999999999975,-0.26902528886766064,0
2661,우리이앤엘(주),153490,2016,2,0.20102079231699496,-0.016941984631335165,-0.09796649205967638,0.7780908939586076,0.82239516690651,-0.11912338009984098,-0.08740201481609841,-0.22387225742362946,0.04861111111111111,-14.440000000000001,0.2521055876061671,0
2662,우리이앤엘(주),153490,2017,2,0.2125873182476502,-0.24882599288311047,-0.1872619730806175,0.6982218538377293,1.2392872268014745,-0.1511045777207995,-0.2842232505035828,0.07862134724002927,-0.13245033112582782,-20.78,0.07570605231192329,0
2663,우리이앤엘(주),153490,2018,2,0.33803033816697714,-0.2435304118711122,0.0351258873057629,0.5217832703012375,1.1629065537632246,0.030205253545174157,-0.04035391267419465,-0.09949953480543128,-0.3435114503816794,45.790000000000006,-0.3347004242661211,0
2664,우리이앤엘(주),153490,2019,2,0.4847972976592519,-0.2600094639066752,0.061833513300615255,1.4515827833527883,1.3591579724995708,0.04549398565267569,-0.2022425837396639,-0.06761351638950291,-0.023255813953488372,4.6,0.2577812613682272,0
2665,우리이앤엘(주),153490,2020,2,0.4403456563737885,-0.24684441894207737,-0.004406605817154511,1.5547449319777735,1.1135405915366787,-0.003957292487266606,0.12072609336819928,-0.0818035708794625,-0.16666666666666666,-10.78,0.40852562093493083,0
2666,(주)솔루에타,154040,2014,2,0.4976798733403701,0.4163260773613266,0.04379505583513915,7.227814429225352,1.1048203744442533,0.03963997845094859,-0.09041778937703109,-0.13877270650308818,0.059907834101382486,-41.400000000000006,-0.7887171922680256,0
2667,(주)솔루에타,154040,2015,2,0.49646280518977726,0.46987286680988855,0.13151698783157864,6.554892657890741,0.7766373960422693,0.1693415595254451,0.15327610107725975,-0.18930047926662505,-0.08260869565217391,8.85,-0.0694755552238886,0
2668,(주)솔루에타,154040,2016,2,0.18641207138272664,0.237243205532442,-0.02386320287881353,0.7959568914811871,0.8481889142779772,-0.028134301777720284,0.8395635946623413,1.0090423871593008,-0.4928909952606635,-17.7,-0.18073095090856706,0
2669,(주)솔루에타,154040,2017,2,0.11251529666125526,0.19456183684862677,0.018228713159436163,0.5115866943441268,0.772329794458907,0.02360223998895079,0.21971765209437344,0.11063027078330605,0.5607476635514018,4.59,-0.2545862424149832,0
2670,(주)솔루에타,154040,2018,2,-0.03830159059491664,0.11849708530730961,-0.06497871765763763,0.2924515627486146,1.071880756879822,-0.06062121858292019,0.05033122683211768,0.4577060712516948,0.023952095808383235,-20.200000000000003,-0.15066249149291688,0
2671,(주)솔루에타,154040,2019,2,0.006669485300952127,0.11384498800996518,-0.009285708244476214,0.3381239211621628,1.3800394866856838,-0.006728581561660138,-0.12405901577222878,0.12776830676528228,-0.0935672514619883,16.090000000000003,-0.025243941018457172,0
2672,(주)솔루에타,154040,2020,2,-0.08093602147846986,0.05762782801515837,-0.05994537788090359,0.3675610003228589,1.1588424633129846,-0.05172866871785774,0.051214374645078706,-0.1172775365222752,-0.11612903225806452,-12.540000000000001,0.35954966631575247,0
2673,와이엠씨(주),155650,2014,2,0.38706746106140383,0.4175808225304013,0.027328342223770657,2.654571479705273,0.914968088569476,0.029868082357383273,0.015581321512713709,0.004518795154761251,-0.08,-11.700000000000001,-0.3994384644248776,0
2674,와이엠씨(주),155650,2015,2,0.3725008929527724,0.43073274266036055,0.05779469097047653,2.2776553993022315,0.9693613441597696,0.05962141085847842,0.062273751002046705,0.1254240710699874,0.10144927536231885,4.930000000000001,-0.012888019010346086,0
2675,와이엠씨(주),155650,2016,2,0.20277232242644583,0.3355882175713343,0.11837487566395566,2.192630219247494,1.2572383842785309,0.0941546783364281,0.7819987179133778,1.3112095426476669,0.2565789473684211,15.120000000000001,1.3355748383854174,0
2676,와이엠씨(주),155650,2017,2,0.16491666428124355,0.2073068038239464,0.0931450612188222,2.0388058261876467,0.6737328644093076,0.13825221558768214,1.3403844802900253,0.2541726051656735,0.2617801047120419,6.43,1.778992168899507,0
2677,와이엠씨(주),155650,2018,2,0.2530572045168308,0.3329017022664844,0.11347134838013787,1.4076220780539201,1.3299706537916995,0.08531868583463481,-0.20776683908668225,0.5638941049716053,-0.04149377593360996,-6.73,-2.470023748484809,0
2678,와이엠씨(주),155650,2019,2,0.3193655380443125,0.41408058716868457,-0.018398897650089993,3.045172329309249,1.2625201627601303,-0.014573151536737597,-0.26936504493774455,-0.30641976215520894,-0.021645021645021644,-21.88,0.226373755186434,0
2679,와이엠씨(주),155650,2020,2,0.38485611023533,0.5379674408267815,0.09700083463285164,7.059704699050803,1.2582719889579088,0.07709051420050048,-0.1243414246501292,-0.12728787250040297,-0.08849557522123894,11.049999999999999,0.30797632351670523,0
