name,code,year,casset,cdebt,asset,rearnings,debt,sales,employee,capital,equity,netincome,income,stock_num,stock,roe,ebt,interest,facevalue
(주)DB하이텍,990,Dec-09,567639069,560668840,2726615460,-413391971,2119070422,1236478565,3360,189447995,607545037,-183352446,-136195840,37889599,7070,-24.69,-503511009,0,5000
(주)DB하이텍,990,Dec-10,311090151,138335841,1381251114,-413460312,983234957,620043034,2436,212303970,398016157,-191152903,-279258370,42460794,10800,-37.78,-295677391,-92279256,5000
(주)DB하이텍,990,Dec-11,279725559,794704783,1199043869,-512733373,890982181,552216245,2567,214616420,308061688,-97946584,-35388322,42923284,7250,-27.74,-93006979,-42725943,5000
(주)DB하이텍,990,Dec-12,309144147,555433290,1157755031,-545396482,866861695,590786488,2304,222555835,290893335,-31341318,-15621631,44511167,6330,-10.47,-48770775,-28224949,5000
(주)DB하이텍,990,Dec-13,222960700,476867874,1058391832,-63420584,853635085,493752028,2142,222555835,204756748,-83046768,-9610612,44511167,7530,-33.51,-81381694,-57988751,5000
(주)DB하이텍,990,Dec-14,247582371,376436760,984876636,-145152470,864173902,567718224,1999,222555835,120702734,-77008844,45560248,44511167,4615,-47.32,-88969824,-76389499,5000
(주)DB하이텍,990,Dec-15,337757266,244044785,984643712,-25388778,730586221,666594987,2004,222555835,254057491,126733352,124968815,44511167,14300,67.63,115824128,-46796524,5000
(주)DB하이텍,990,Dec-16,368924211,274231115,986788572,65708914,644871257,773140180,2047,222555835,341917315,88344018,172427930,44511167,15900,29.65,85493536,-23633335,5000
(주)DB하이텍,990,Dec-17,353662841,145225195,993950720,178280670,538152775,679737744,1940,222555835,455797946,110175089,143195168,44511167,12000,27.62,104961599,-18718875,5000
(주)DB하이텍,990,Dec-18,383378937,156796450,1066533840,286926664,508142309,669279136,1955,222555835,558391531,86828768,112993143,44511167,10850,17.12,96114000,-14802387,5000
(주)DB하이텍,990,Dec-19,426263421,219715556,1088889810,375643538,444239080,807416423,1979,222555835,644650730,104637012,181292188,44511167,27600,17.4,143965440,-12220259,5000
(주)DB하이텍,990,Dec-20,459208127,261704001,1178581197,525382013,383996685,935919766,2012,222555835,794584513,166025591,239335181,44511167,51000,23.07,209655252,-6177870,5000
(주)그로웰텔레콤,35780,2020,,,,,,,,,,,,,,,,,
(주)기산텔레콤,35460,Dec-10,65007409,43640556,96782609,-7214928,51231020,103705410,125,7168670,45551589,2751330,3660575,14337340,3760,6.27,2752805,-2809883,500
(주)기산텔레콤,35460,Dec-11,55476277,42276066,86259438,-18654900,52370807,65679195,92,7168670,33888631,-12092371,-10359858,14337340,1920,-31.86,-12253335,-2320929,500
(주)기산텔레콤,35460,Dec-12,55620433,36476208,73234520,-20401002,41717873,74315907,84,7168670,31516647,-1882261,1714513,14337340,1930,-2.03,-1877148,-2258781,500
(주)기산텔레콤,35460,Dec-13,63696575,35626324,78811114,-16130590,42293634,79463728,85,7168670,36517480,3928729,5120351,14337340,1900,10.89,3946833,-1025268,500
(주)기산텔레콤,35460,Dec-14,64834230,33854674,78052777,-14054375,39545997,74512326,98,7168670,38506780,2744606,1747320,14337340,1780,7.2,2256996,-802476,500
(주)기산텔레콤,35460,Dec-15,64461290,25981076,76012528,-12495366,33753043,79710503,86,7195170,42259485,1701580,1595421,14390340,3645,3.95,1432026,-591379,500
(주)기산텔레콤,35460,Dec-16,62942880,30567279,74209973,-15200660,34339130,59172319,95,7288670,39870843,-2639743,-2914471,14577340,3520,-6.62,-2732686,0,500
(주)기산텔레콤,35460,Dec-17,58352347,25198661,70137339,-19998188,35145065,63467585,89,7288670,34992274,-5538516,-3230591,14577340,2895,-13.79,-5349557,-618467,500
(주)기산텔레콤,35460,Dec-18,46536756,20046567,56180491,-19130664,24539492,56445716,85,7288670,31640999,-3327575,-2927420,14577340,2755,-10.68,-3393170,-644906,500
(주)기산텔레콤,35460,Dec-19,49053647,22745330,66789756,-16929631,32098792,67054955,79,7288670,34690964,3498486,3995820,14577340,2090,10.87,3619605,-567048,500
(주)기산텔레콤,35460,Dec-20,55936111,25480217,70832523,-16711809,35748155,68812450,70,7288670,35084369,337553,423128,14577340,2615,0.15,104244,-378311,500
(주)기산텔레콤,35460,Dec-09,59409629,41856715,96458878,-13685438,54425947,59877046,125,7168670,42032931,-6688496,-3010505,14337340,2120,-14.38,-6688496,0,500
(주)나노하이텍,71360,2020,,,,,,,,,,,,,,,,,
(주)나리지*온,36850,Dec-09,,,,,,,112,,,,,,3465,,,,
(주)나무가,190510,Dec-11,,,,,,,,,,,-1792631,,,,,,
(주)나무가,190510,Dec-12,50398294,60651029,64133581,-45148,62330401,85497557,,688000,1803181,1139134,3649973,1376000,,63.17,184966,-587243,500
(주)나무가,190510,Dec-13,70980559,69716749,91254175,2137925,74503913,219315611,,1313431,16750263,2143315,5350893,2626862,,23.1,2486356,-942133,500
(주)나무가,190510,Dec-14,95602918,97138784,135551568,3811661,116182840,218330936,,1320931,19368729,1821999,1779277,2641862,,10.09,2422564,-1695573,500
(주)나무가,190510,Dec-10,,,,,,,,,,,-1263030,,,,,,
(주)나무가,190510,Dec-16,134434932,102039282,195912474,14604136,124201656,292613003,138,1889796,71710818,-4188413,-669505,3384113,58400,-6.29,-4815201,-1834440,500
(주)나무가,190510,Dec-17,83286111,93806287,142414320,-25924783,111824687,257564977,128,1908139,30589633,-40918809,-31479937,3420798,19000,-79.31,-40561440,-1704533,500
(주)나무가,190510,Dec-18,66783642,73489063,118767661,-21326505,83345221,312824892,107,1912750,35422440,3585210,1857185,3430020,19050,12.19,4912788,-1828375,500
(주)나무가,190510,Dec-19,113544554,141184036,194518538,-21885244,150249899,362063863,146,1914832,44268639,-585939,2666026,3434185,47800,-0.94,-1144162,-1825850,500
(주)나무가,190510,Dec-20,92446316,137911007,183374402,-29306244,145002182,511756135,135,3633285,38372220,-7890516,-2262218,6871090,21500,-19.1,-8021774,-1157794,500
(주)나무가,190510,Dec-15,153817851,125706395,203857810,18274443,143583681,403847036,145,1865960,60274130,8484512,25666181,3336441,58000,21.31,15320647,-1847574,500
(주)나무가,190510,Dec-09,,,,,,,,,,,,,,,,,
(주)네이쳐글로벌,88020,Dec-09,,,,,,,8,,,,,,615,,,,
(주)네패스,33640,Dec-11,102553205,77199149,319659039,55157376,176251883,276089822,427,11012587,143407156,-2295720,19031713,21825174,16500,-1.63,2217944,-18841957,500
(주)네패스,33640,Dec-12,97840711,90880961,338761029,63391921,181926761,290541326,562,11012587,156834268,11958578,41458626,21825174,13950,7.56,17915274,-4506043,500
(주)네패스,33640,Dec-13,136002411,151255807,395087608,39514414,278497181,364128942,604,11012587,116590427,-45807816,-920160,21825174,6720,-24.11,-26037689,-7398426,500
(주)네패스,33640,Dec-14,151243455,109169428,385538915,30620778,236100349,328792875,558,11012587,149438567,-11628273,6851009,21825174,8580,-6.73,-7142787,-6978391,500
(주)네패스,33640,Dec-10,125909792,113768811,326570120,58516086,179478882,272781707,385,11012587,147091238,12173556,29730047,21825174,16450,8.48,18521492,-3225859,500
(주)네패스,33640,Dec-16,100145766,126581891,298597454,38162245,182776266,254535006,634,11012587,115821188,17966353,8242290,21825174,8280,15.21,22109107,-5014756,500
(주)네패스,33640,Dec-17,104151054,106206322,308121193,44564954,187246466,285034101,679,11089078,120874727,3941829,19305346,22078155,9450,5.05,9473179,-4122245,500
(주)네패스,33640,Dec-18,95984960,111070018,281991633,66974545,140785218,273317888,683,11586271,141206415,22949184,22028888,23072541,9810,17.13,36560015,-3426611,500
(주)네패스,33640,Dec-19,193515638,139149464,521648374,95969930,331008677,356317076,717,11629601,190639697,31091671,61591419,23089202,24050,17.12,44139502,-2403688,500
(주)네패스,33640,Dec-20,237866829,133295979,801694288,40417290,541088884,343559677,583,11629601,260605404,-62661070,-3566838,23059202,42500,-23.41,-60681789,-5781425,500
(주)네패스,33640,Dec-09,114990796,79059648,260340903,71991705,115875792,257196417,392,9392940,144465111,19450404,26453943,18585880,14800,17.23,24367985,0,500
(주)네패스,33640,Dec-15,106259796,116046574,355858618,21575628,217765775,279220555,588,11012587,138092844,-16324419,3876809,21825174,5980,-7.49,-11147523,-5890755,500
(주)넥솔론,110570,Dec-11,,,,,,,938,,,,,,3875,,,,
(주)넥솔론,110570,Dec-12,239962333,579947972,1012372631,-124151008,924667449,376917654,822,57380640,87705181,-154159317,-100320431,124936280,1345,-175.77,-148354288,-33864237,500
(주)넥솔론,110570,Dec-13,171741295,712841154,905409103,-63637666,864105338,331819849,763,61003828,41303765,-55277787,-41118036,132182656,856,-85.7,-57902750,-38842597,500
(주)넥솔론,110570,Dec-14,63445718,779604351,564058345,-437489957,926504207,261890995,625,67151014,-362445861,-418926235,-78602926,144477027,333,0,-408426235,-25245801,500
(주)넥솔론,110570,Dec-15,,,,,,,562,,,,,,872,,,,
(주)넥솔론,110570,Dec-16,,,,,,,575,,,,,,547,,,,
(주)넥솔론,110570,Dec-09,,,,,,,,,,,,,,,,,
(주)넥솔론,110570,Dec-10,,,,,,,,,,,,,,,,,
(주)넷웨이브,47730,Dec-10,19936735,7792275,22393345,4066390,8596465,24526783,58,6369060,13796880,-929826,,12738120,7390,-6.74,345785,-217825,500
(주)넷웨이브,47730,Dec-09,,,,,,,64,,,,,,1350,,,,
(주)넷웨이브,47730,Dec-11,11560119,6462471,17802947,-3650804,6498462,15182741,63,8043331,11304485,-6439483,-4846059,16086661,578,-51.31,-6487282,-132416,500
(주)넷컴스토리지,37010,2020,,,,,,,,,,,,,,,,,
(주)뉴맥스,14080,2020,,,,,,,,,,,,,,,,,
(주)뉴인텍,12340,Dec-13,34549225,37696491,58727393,-5571019,40876753,55876597,150,17290927,17850640,-3087073,-1795969,34581853,1410,-16.03,-3086289,-1581456,500
(주)뉴인텍,12340,Dec-14,33425539,32645106,55236132,-6324272,36551583,57446183,154,19062580,18684549,-3299830,-4401128,38125160,770,-18.06,-3299830,-1401029,500
(주)뉴인텍,12340,Dec-15,27625927,30018369,51501516,-7730578,34278251,50090372,151,19062580,17223265,-1656483,-804024,38125160,1920,-9.23,-1656483,-1213662,500
(주)뉴인텍,12340,Dec-12,34139917,32906097,59766954,-2639971,39103945,52010833,150,17290927,20663010,-9081082,-5878917,34581853,1150,-36.95,-9063898,-1497200,500
(주)뉴인텍,12340,Dec-17,20912854,22201653,43898571,-21616357,29154504,50296811,146,24562580,14744067,-3572013,-1621779,49125160,1050,-21.12,-3572013,-837248,500
(주)뉴인텍,12340,Dec-18,19964638,21762959,42464348,-25039489,28153135,50073204,146,27066754,14311213,-3941089,-2987869,54133507,815,-27.13,-3941089,-944472,500
(주)뉴인텍,12340,Dec-19,26197526,17585808,49776532,-26375447,22767099,54414657,142,15022251,27009433,-1101245,272960,30044502,1660,-5.33,-1101245,-798131,500
(주)뉴인텍,12340,Dec-20,24943726,19297095,52252800,132051,24768838,57599122,165,15022251,27483962,397622,725247,30044502,2990,1.46,397622,-368894,500
(주)뉴인텍,12340,Dec-16,21589024,20250203,44566833,-17535983,25479844,47895458,143,24562580,19086989,-9653746,-9271971,49125160,1125,-53.17,-9653746,-1045483,500
(주)뉴인텍,12340,Dec-10,35980843,30871269,62612046,7153850,34492912,56835516,146,16516517,28119134,258965,2595378,33033033,2285,1.09,224166,-1431857,500
(주)뉴인텍,12340,Dec-11,43238195,39755997,72038395,6887171,43549079,58341797,156,16516517,28489316,-249628,1455967,33033033,1850,-0.88,-317694,-1389475,500
(주)뉴인텍,12340,Dec-09,26537855,26493123,49415891,-21826059,29916668,39436812,140,15450964,19499223,-1040050,870102,30902000,2580,-6.26,-967191,0,500
(주)뉴프렉스,85670,Dec-12,47612630,38891029,94612900,19079809,56703297,115200892,348,6063579,37909603,2247470,4140607,12127158,4720,6.07,1950870,-1343462,500
(주)뉴프렉스,85670,Dec-14,48085118,43331568,101289139,17532616,64613704,137800531,470,6073579,36675435,2252975,3819170,12147158,2075,5.86,2248316,-1661971,500
(주)뉴프렉스,85670,Dec-13,49595956,46233941,101628162,15574165,67131365,135289597,394,6073579,34496797,-3635586,1391336,12147158,2910,-9.92,-3472960,-1341760,500
(주)뉴프렉스,85670,Dec-15,61395108,57174478,120349410,16200000,79570002,120624038,482,6073579,40779408,-1628513,-1198001,12147158,2725,-4.61,-2567716,-1484959,500
(주)뉴프렉스,85670,Dec-17,57016614,53654052,118913434,17312267,72407960,152715761,443,6770482,46505473,4313976,7066663,13540964,5090,9.39,5127704,-1141180,500
(주)뉴프렉스,85670,Dec-18,62539766,46621781,144998447,24560134,84153839,195502399,497,10578020,60844608,7370622,10551258,21156039,2870,13.73,8740470,-1768737,500
(주)뉴프렉스,85670,Dec-19,47575821,63892876,137433890,13553447,87756530,128250921,375,10578020,49677361,-9634357,-9956858,21156039,2125,-17.75,-11137955,-1190899,500
(주)뉴프렉스,85670,Dec-20,48569063,81732541,135598581,4209021,95815266,148601521,314,10884796,39783315,-9350535,-9761926,21769590,2370,-21.42,-11023462,-976133,500
(주)뉴프렉스,85670,Dec-11,36752616,30961529,83199584,16984654,47446196,69161654,324,6063579,35753388,-700995,1060359,12127158,1585,-1.71,-809822,-1269703,500
(주)뉴프렉스,85670,Dec-16,49101290,44679971,107094374,13623040,67234424,145216489,396,6113579,39859950,-2492083,891381,12227158,3955,-6.55,-3107577,-1435094,500
(주)뉴프렉스,85670,Dec-09,,,,,,,284,,,,,,3080,,,,
(주)뉴프렉스,85670,Dec-10,34594998,25789703,80073519,17696333,43496530,71160657,303,6063579,36576989,-1669858,,12127158,2270,-4.32,-1606271,-1220086,500
(주)다보링크,340360,Dec-19,,,,,,,,,,,,,2005,,,,
(주)다보링크,340360,Dec-20,,,,,,,,,,,,,1995,,,,
(주)다산네트웍스,39560,Dec-13,126467567,70565923,241038614,20532827,102565667,142676651,405,10466466,138472947,3234109,5741802,18476006,5480,1.01,4229808,-2291630,500
(주)다산네트웍스,39560,Dec-12,100405677,42651654,213555241,19157700,79698317,136034007,384,10466466,133856924,-11535660,3711295,18476006,4635,-7.14,-13287294,-3300403,500
(주)다산네트웍스,39560,Dec-15,167053518,153605562,355523962,12658284,218561450,268186401,116,11209629,136962512,-3252620,397020,19962332,6200,-3.91,-3504461,-4703192,500
(주)다산네트웍스,39560,Dec-14,144157687,99036644,258997241,17658157,125325408,163972551,447,10466466,133671833,-2721496,2374151,18476006,6480,-2.03,-2897882,-2548955,500
(주)다산네트웍스,39560,Dec-11,126511147,71348618,247042255,29129213,103640345,144096268,386,10466466,143401910,-3435324,136315,18476006,5180,-1.89,-5327340,-1337269,500
(주)다산네트웍스,39560,Dec-18,248206662,172353519,365996219,-49418765,198458720,356932941,44,15826740,167537498,-24771007,10205189,29196554,6890,-20.04,-24028672,-2667126,500
(주)다산네트웍스,39560,Dec-19,294392601,143710302,453482793,-49338240,221216290,446586616,49,17267607,232266503,-9548924,-194075,32078288,8160,1.1,-6263227,-1996719,500
(주)다산네트웍스,39560,Dec-20,287861889,160868044,452848934,-62587002,221665689,404984031,36,18773497,231183246,-29845316,-5803612,35090068,13350,-8.47,-25954522,-3287968,500
(주)다산네트웍스,39560,Dec-17,205476226,159511543,345584484,-23477680,182111559,307090231,52,13948032,163472925,-2495138,30815,25439139,6780,-1.3,-4920665,-4505677,500
(주)다산네트웍스,39560,Dec-16,217772167,164534586,371291641,-22081616,223625457,222842801,101,12043592,147666185,-41213727,-13332213,21630258,6590,-29.01,-43690165,-4083317,500
(주)다산네트웍스,39560,Dec-10,206049238,117165926,280393633,40051275,139474204,207463115,340,10466466,140919429,22703456,24451270,19476006,10750,16.54,28843107,-1416077,500
(주)다산네트웍스,39560,Dec-09,,,,,,,281,,,,,,9500,,,,
(주)대성엘텍,25440,Dec-13,47579614,52423865,109837636,-34047981,83591389,318663155,516,34377503,26246247,-23994182,-2187862,68755006,718,-91.37,-22915534,0,500
(주)대성엘텍,25440,Dec-14,49314888,58763564,110449029,-32006930,83485685,392611689,575,34377503,26963344,2025783,6994999,68755006,800,7.61,956839,0,500
(주)대성엘텍,25440,Dec-15,58471369,53406725,117045540,-31006563,88986778,355223578,610,34377503,28058763,1400717,4135620,68755006,893,5.09,1567998,0,500
(주)대성엘텍,25440,Dec-16,58837175,55534731,117113444,-7234263,67918597,366692739,603,49556074,49194848,1542817,5711527,99112148,1110,3.99,2495268,0,500
(주)대성엘텍,25440,Dec-12,60789760,87071564,129311446,-9991630,103038252,265749156,471,25627503,26273194,-8511915,3444874,51255006,793,-32.33,-6808202,0,500
(주)대성엘텍,25440,Dec-18,54378498,53013984,109828228,-8181743,66792207,348076304,582,49830672,43036022,-2799944,-1414248,99661343,847,-6.19,-2534838,0,500
(주)대성엘텍,25440,Dec-19,51775485,57880210,110542670,-18013962,72479666,377405556,573,49830672,38063005,-9945700,-6910419,99661343,995,-24.15,-10389350,0,500
(주)대성엘텍,25440,Dec-20,57562024,52086045,115867175,-17943552,77379402,304179461,484,49830672,38487772,-312648,1947967,99661343,1005,-1.05,-268132,0,500
(주)대성엘텍,25440,Dec-11,57511562,91026548,123175327,-1362564,96794466,254383050,497,20844219,26380861,-13381325,-7760532,41688438,779,-40.66,-15495448,0,500
(주)대성엘텍,25440,Dec-17,53488222,54003217,106850466,-3992409,60053460,350575739,607,49631074,46797006,-4087929,2063147,99262148,1685,-8.52,-2977210,0,500
(주)대성엘텍,25440,Dec-10,89334931,113563517,158987759,11875700,119549941,275635361,552,20844219,39437818,229364,5102505,41688438,802,0.7,1114982,0,500
(주)대성엘텍,25440,Dec-09,75294372,105951149,144046083,439559,118008995,242022233,431,16228834,26037089,-10578244,-3670177,32457668,615,-40.7,-9913978,0,500
(주)대유플러스,300,Dec-13,204272950,143969217,639239249,-4251984,531438756,423640919,503,43569035,107800493,7290563,9297789,87138070,1330,3.96,7797795,-16855606,500
(주)대유플러스,300,Dec-12,177030132,146968185,609385380,-7892167,508186780,379402054,449,43569035,101198600,-18142399,-18206227,87138070,1490,-15.27,-20808000,-18944650,500
(주)대유플러스,300,Dec-15,195828780,162895923,784472056,-22416389,677878811,495781661,174,44060263,106593244,-172926,1460003,88120526,1190,-8.36,2054377,-14668382,500
(주)대유플러스,300,Dec-14,220800473,186908543,706651399,-14014128,599702241,501739482,159,44060263,106949159,-3864118,613857,88120526,1230,-7.53,-2397438,-17453528,500
(주)대유플러스,300,Dec-10,137794121,102535976,454915973,13064694,382198270,236261847,355,27208319,72717703,4267606,-11438363,54416638,1905,6.85,3198688,-7457593,500
(주)대유플러스,300,Dec-18,245491515,198856934,999984900,-50720326,863058947,503410184,118,50341230,136925953,18686497,36520749,100682460,854,4.31,21894664,-19491751,500
(주)대유플러스,300,Dec-19,847930595,871222278,1088573439,-40996988,928163577,457263303,129,53313375,160409862,20318481,16313601,106626749,775,6.96,16660847,-5048029,500
(주)대유플러스,300,Dec-20,199202042,287355850,473214227,-47406079,352222462,452928403,123,58331444,120991765,-5738070,14542187,116662887,777,-8.56,-4958560,-5894847,500
(주)대유플러스,300,Dec-17,188361091,169787353,947287988,-47004072,825070580,457742056,52,44060263,122217407,-3742120,6889591,88120526,730,-16.44,3986487,-3452413,500
(주)대유플러스,300,Dec-11,144700001,161408395,605360116,8065107,514576787,334908921,389,29540431,90783329,-4626303,-604730,59080861,3220,-3.71,-2602654,-14731153,500
(주)대유플러스,300,Dec-16,188783204,174409289,945163529,-21641431,825278445,434112971,50,44060263,119885084,9505299,10364596,88120526,945,-4.07,12468277,-13140229,500
(주)대유플러스,300,Dec-09,,,,,,,339,,,,,,2405,,,,
(주)더 미동,161570,Dec-16,42595028,4064394,53455517,11996544,4065222,28872693,28,6895893,49390295,-3098362,-6246784,13791786,7250,-6.59,-3819991,-7385,500
(주)더 미동,161570,Dec-14,36342362,4313664,38080216,14714880,4511084,36758112,33,4500000,33569132,1780561,704546,9000000,4900,5.42,1805790,0,500
(주)더 미동,161570,Dec-18,27645731,1836030,33966457,-4078293,1836030,19602894,12,6895893,32130428,-12540176,-3389329,13791786,3320,-32.76,-12019219,-16704,500
(주)더 미동,161570,Dec-15,56682381,3676373,58393619,15023952,13686818,40713758,37,6400000,44706800,590543,145126,12800000,11500,1.51,525835,0,500
(주)더 미동,161570,Dec-20,13167569,4201732,22077356,-14292995,4201732,26994124,12,6895893,17875623,-6915710,-4296889,13791786,1950,-29.66,-6868158,-7100,500
(주)더 미동,161570,Dec-13,34857970,3805838,36205998,13193089,4072110,41879645,24,4500000,32133888,3735167,3324159,9000000,8260,11.62,4267459,0,500
(주)더 미동,161570,Dec-12,,,,,,,,,,,,,,,,,
(주)더 미동,161570,Dec-19,16771534,6660163,35112641,-7119460,6660163,24883150,11,6895893,28452478,-3337757,-3633248,13791786,2295,-10.73,-3337757,-8036,500
(주)더 미동,161570,Dec-17,36443002,2636492,47059771,8414345,2636492,28157406,14,6895893,44423279,-3582199,-3853114,13791786,6200,-7.64,-3297379,-6516,500
(주)더에이치큐,192410,Dec-13,,,,,,,,,,,,,,,,,
(주)더에이치큐,192410,Dec-14,,,,,,,81,,,,,,14250,,,,
(주)더에이치큐,192410,Dec-15,31669437,6291895,36876359,24982804,6509933,26517055,89,1805100,30366426,1261698,345831,3610200,8720,4.15,1122711,0,500
(주)더에이치큐,192410,Dec-16,27674096,6910128,34259563,21667147,7134464,15256623,88,1805100,27125100,-3315657,-5234529,3610200,11400,-11.53,-4926503,0,500
(주)더에이치큐,192410,Dec-17,92311977,50395674,100378313,18448807,50899028,34493107,104,12217900,49479286,-3190011,1374839,24435800,7200,-11.01,-239648,3550,500
(주)더에이치큐,192410,Dec-18,104827521,37708753,112689957,13576947,67829912,32996761,106,11912003,44860045,-4702885,-3598661,23824005,408,-17.49,-3402571,-1076166,500
(주)더에이치큐,192410,Dec-19,96187492,39936281,102970317,14698251,55189212,31303512,129,11912003,47781105,2962339,3645310,23824005,408,4.18,4186059,-1101240,500
(주)더에이치큐,192410,Dec-20,61710769,29413710,66434121,4929723,34774427,13589427,107,13451937,31659694,-12229657,-11779313,26903874,2440,-33.11,-13990864,-663166,500
(주)더에이치큐,192410,Dec-12,,,,,,,,,,,,,,,,,
(주)더에이치큐,192410,Dec-10,,,,,,,,,,,,,,,,,
(주)더에이치큐,192410,Dec-11,,,,,,,,,,,,,,,,,
(주)더에이치큐,192410,Dec-09,,,,,,,,,,,,,,,,,
(주)도움,78610,2020,,,,,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-13,,,,,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-15,,,,,,,116,,,,,,10700,,,,
(주)동운아나텍,94170,Dec-14,,,,,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-11,,,,,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-18,,,,,,,116,,,,,,5670,,,,
(주)동운아나텍,94170,Dec-19,,,,,,,125,,,,,,7500,,,,
(주)동운아나텍,94170,Dec-20,,,,,,,122,,,,,,12400,,,,
(주)동운아나텍,94170,Dec-12,,,,,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-16,,,,,,,130,,,,,,11250,,,,
(주)동운아나텍,94170,Dec-17,,,,,,,130,,,,,,16150,,,,
(주)동운아나텍,94170,Dec-09,,,,,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-10,,,,,,,,,,,,,,,,,
(주)동일기연,32960,Dec-14,58207304,4907620,66654278,64785399,5856389,33098686,142,4446145,60797889,4147569,3124221,5392289,10250,7.67,4601330,0,500
(주)동일기연,32960,Dec-15,45073539,5130176,59911236,68557937,5812319,28501761,142,4548745,54098918,3509020,1784953,5597489,14200,7.06,3789582,0,500
(주)동일기연,32960,Dec-13,56820161,5297445,63525265,60566315,7295371,32037652,134,4348425,56229894,4485300,3125707,5196850,10200,8.37,5128973,0,500
(주)동일기연,32960,Dec-17,56950713,5982817,72003645,80847645,7065550,34429354,161,4730174,64938095,7272078,2387315,5960348,13550,11.87,8449677,0,500
(주)동일기연,32960,Dec-18,46221616,3828596,61115452,80384678,5044011,26930368,144,4824842,56071441,-783480,-1363334,6149683,12900,-0.4,-1747632,-537,500
(주)동일기연,32960,Dec-19,44152063,4122524,58374142,47079827,6071452,28951585,140,4892123,52302690,2078974,919141,3284246,12400,5.3,2104817,-30597,500
(주)동일기연,32960,Dec-20,44355972,4353873,57696805,47698203,5279351,25251570,132,4953655,52417453,89007,190941,3407309,12350,1.53,571446,-41528,500
(주)동일기연,32960,Dec-11,52425199,13689685,59334855,84027280,13712900,45546692,152,4166911,45621955,7149550,6995799,8333821,13400,11.84,8607609,-5799,500
(주)동일기연,32960,Dec-09,,,,,,,159,,,,,,12750,,,,
(주)동일기연,32960,Dec-10,81041164,12026053,88494733,77219845,12924509,52281083,152,4013679,75570224,15305884,,8027357,10650,20.35,19217114,-7198,500
(주)동일기연,32960,Dec-16,48959067,6394545,65783269,74277509,6394545,28280102,147,4638187,59388724,5318183,1082478,5776374,13150,10.13,5831969,0,500
(주)동일기연,32960,Dec-12,52634665,5055195,59541847,56309685,7882538,35460962,152,4255353,51659309,6289564,3728736,5010706,9740,13.02,7074110,-4440,500
(주)드림텍,192650,Dec-14,100194052,68415695,207157642,115299699,87204334,480418512,,2504700,119953308,16324219,27920586,5009400,,13.3,27772885,-1078851,500
(주)드림텍,192650,Dec-15,125399992,140917358,247052414,81337773,160023922,372144145,,2504700,87028492,-14793797,-13462762,5009400,,-14.09,-16363006,-2025747,500
(주)드림텍,192650,Dec-16,144109028,167243211,268406597,81514791,182266260,557237727,,2504700,86140337,-425896,4230769,5009400,,-0.33,-63338,-2758697,500
(주)드림텍,192650,Dec-17,152555330,136842104,280505338,105955272,170967424,679428781,,2515280,109537915,24931835,40582617,5030560,,25.88,31362262,-3663650,500
(주)드림텍,192650,Dec-12,133696994,84894832,176620266,87111833,89273623,448154096,,1035000,87346643,38061797,51944977,207000,,54.57,46893129,-1665473,5000
(주)드림텍,192650,Dec-11,90023420,64122361,120345530,50955948,68182491,317904673,,1000000,52163039,19588729,19204747,200000,,46.17,24160282,-765638,5000
(주)드림텍,192650,Dec-20,261618204,276834424,604275055,172743670,302024085,1045847643,369,6659754,302250970,10681011,19695004,65862985,11700,8.79,10888194,-2902018,100
(주)드림텍,192650,Dec-10,75248855,47333299,85430639,31495827,52734908,231970710,,1000000,32695730,7490003,,200000,,22.91,10366797,-138633,5000
(주)드림텍,192650,Dec-09,,,,,,,,,,,,,,,,,
(주)드림텍,192650,Dec-18,132044385,105598789,284905743,142427783,142151515,601545649,355,2515280,142754228,37071423,42383561,25152800,,29.49,40607481,-2345885,100
(주)드림텍,192650,Dec-19,158733889,138908625,377121831,166796655,155995033,559670324,622,6106512,221126798,23400364,30460474,61065117,6770,13.24,30350431,-2853011,100
(주)드림텍,192650,Dec-13,165985032,96988182,239405378,124116765,113240768,752133549,,2504700,126164610,58334822,72305945,500940,,54.64,73501269,-968785,5000
(주)디보스,80140,2020,,,,,,,,,,,,,,,,,
(주)디스플레이테크,66670,Dec-15,,,,,,,48,,,,,,4125,,,,
(주)디스플레이테크,66670,Dec-16,,,,,,,47,,,,,,4225,,,,
(주)디스플레이테크,66670,Dec-14,,,,,,,221,,,,,,4815,,,,
(주)디스플레이테크,66670,Dec-18,,,,,,,34,,,,,,3890,,,,
(주)디스플레이테크,66670,Dec-19,,,,,,,36,,,,,,3740,,,,
(주)디스플레이테크,66670,Dec-20,69342603,15136796,170203179,141004978,18735288,41735459,40,9345959,151467891,3838396,3882664,18691918,3755,2.55,4892349,-55454,500
(주)디스플레이테크,66670,Dec-17,,,,,,,39,,,,,,3800,,,,
(주)디스플레이테크,66670,Dec-13,,,,,,,312,,,,,,8650,,,,
(주)디스플레이테크,66670,Dec-11,,,,,,,303,,,,,,2315,,,,
(주)디스플레이테크,66670,Dec-12,,,,,,,227,,,,,,6050,,,,
